,id,url,author,title,content,board,date
301,1162549,https://www.ptt.cc/bbs/creditcard/M.1445062178.A.985.html,Humanoid,[心得] 中信酷玩卡 小白核卡,"[職業]：志願役士兵

[年齡]：21

[性別]：男

[年資]：2年10個月

[年收入]：400k

[申請卡別]：中信酷玩卡

[提供之財力證明]： 6個月薪資單
渣打活存80K

[是否貸款]：無

[核卡額度]35k

[已持有卡片]：無

[三個月內有無辦卡]：無

[心得]
10/12 分行開戶順便辦卡

10/15
16：30 發現網路信用卡進度查詢都沒消息
於是打電話去催，催完後馬上就有專人打電話補我沒有填寫到的資料
17：00 簡訊收件通知

10/16
12：30來電確認資料，並打去公司確認有無我這個人
14：00簡訊核卡通知

整體來說我覺得額度有點少…
因為當天開卡的時候馬上被推銷年繳90000多的壽險，我說參考看看後就沒什麼下文了(因為朋友申辦很快就收到送件簡訊

不過很開心終於脫離小白了！！

--
",creditcard,2015-10-17 14:09:36+00
302,1162550,https://www.ptt.cc/bbs/creditcard/M.1443992521.A.E89.html,HeHeman,Re: [心得] 特別的掉卡經驗，推AE客服,"最近有換卡的相關經驗。
前幾天接到NYPD detective打來的電話，一聽到NYPD還以為最近做什麼壞事被抓到。
還好警探說我的Amex卡在US Open的會場被人盜錄，他們有抓到人並從資料中發現我
的卡有被盜錄。他建議我致電Amex客服確認交易明細並且立即換卡。
我平常就有每日登入Amex確認交易明細的習慣，所以並未發現任何盜刷的狀況。不過
我還是趕緊致電Amex說明情況並要求換卡，客服了解後就立即進行手續，兩天之後就
收到卡片了。
--
",creditcard,2015-10-05 05:01:58+00
303,1162446,https://www.ptt.cc/bbs/creditcard/M.1443976326.A.30D.html,louis0123,Re: [心得] 特別的掉卡經驗，推AE客服,"我想到多年前高鐵售票機還是先吐票才吐卡的時候
我在台北的售票機忘了拿回卡 等到我回到家 中信客服打給我 也是先幫我鎖卡
而高鐵也是很貼心的把卡送到我家這邊的高鐵站
我覺得中信及高鐵的服務都很好
卡
人
到
--
",creditcard,2015-10-05 00:32:03+00
304,1162572,https://www.ptt.cc/bbs/creditcard/M.1445701972.A.388.html,r48615,[問題] 國泰亞洲萬里通~如何看目前累積消費?,"請問一下~版上的各位大大,

怎麼看自己到目前為止的消費累積金額呢?

因為10/31要到了~

很怕自己沒刷到這個金額,所以想樣問怎麼看

如果是打電話給客服問的話,客服會知道嗎??

以上問題~謝謝!! :))


--
",creditcard,2015-10-24 23:52:50+00
305,1162551,https://www.ptt.cc/bbs/creditcard/M.1445699545.A.320.html,carnival,[心得] City Prestige 小改款,"Citi Prestige的卡面 最令人詬病不外乎是磁條的位置 (在卡的正面)

前陣子Citi 終於做出了修改  把磁條放在卡的後面

於是我馬上打去客服 請他寄一張更新版的過來

客服也很爽快的說會用隔日快捷送來

原本我有點懷疑是不是真的能夠這麼快寄出

不過隔天看到在門口的FEDEX信封便偷偷地為CITI 加了一點分

更新版的卡面長這樣
http://imgur.com/dVEjPF3
好處不必多說 就是結帳的時候不用提醒收銀員磁條在後面

也不用尷尬的回應收銀員關於特殊卡面的評論

另外我也覺得相對於第一版 卡片變薄了 圖案也變鮮明了 也就看起來更霸氣了

不過令人擔心的是不知道正片的卡面會不會刮一刮就花了就是

--
人只要一乖起來就沒有救了

--
",creditcard,2015-10-24 23:12:22+00
306,1162622,https://www.ptt.cc/bbs/creditcard/M.1445933668.A.40A.html,gens50,[閒聊] 鼎極卡超低額度苦主報到,"http://imgur.com/xw0iXFt
我就是之前po文莫名其妙收到免二年年費登機證的版友

這次回傳登機證人家可是有乖乖附上存摺餘額捏
畢竟原本的super life白金額度只有四萬

結果登愣還是核給我四萬....
沒關係我每個月只打算刷5000來停車....


--
",creditcard,2015-10-27 16:14:26+00
307,1162552,https://www.ptt.cc/bbs/creditcard/M.1445936614.A.F94.html,jockshua,[心得] 遠東 C’estMoi旅遊悠遊卡核卡、聯邦調額,"[職業]:通訊產業

[工作年資]:兩年一個月

[年齡]:25

[年收入]:600K

[申辦卡別]:
新辦 遠東商銀 C’estMoi旅遊悠遊卡

[提供財力證明]:
扣繳憑證
國泰帳戶(300K)
台新帳戶(500K)

[是否有無貸款]:無

[已持有信用卡額度]:
中國信託 （335K）
凱基銀行 （260K）
聯邦銀行 （250K）
玉山銀行 （250K）
台新銀行 （200K）
永豐銀行 （200K）
台北富邦 （160K）
花旗銀行 （159K）
渣打銀行 （150K）
大眾銀行 （150K）
台灣樂天 （150K）
華南銀行 （150K）
國泰世華 （130K）
台灣永旺 （120K）
台灣企銀 （100K）
元大銀行 （100K）
合作金庫 （100K）
彰化銀行 （100K）
台中銀行 （100K）
第一銀行 （60K）
兆豐銀行 （50K）

[最近三個月有無申辦]:
滙豐銀行 紅利好點御璽卡 婉拒
調額 中國信託 成功
調額 國泰世華 成功
調額 玉山銀行 成功
加辦調額 華南銀行 iCASH聯名卡 核卡成功
調額 凱基銀行 成功
調額 聯邦銀行 失敗

[過程/心得]:

1016 平信郵筒
1021 公司照會
1022 查詢核卡
1027 掛號領卡

單純覺得去遠百可以用，
加上有首刷可以拿，
就去申辦了，
反正JCB還有幾個月可以搶。
沒想到遠銀還會核卡，
持卡數已經夠多的說，
給的額度卻也還不錯，
有210K，
出乎意料給個讚！！！
http://i.imgur.com/RmdmjwO.jpg
附註聯邦調額失敗一下

1016 進線條額，附上財力，要求400K
1026 收到調額失敗簡訊

虧我這個月有刷到100K…
不給調QQ

--
https://goo.gl/wcN7eB
按下載申請書就有了～
好吧～慢慢再接再厲～
",creditcard,2015-10-27 17:03:31+00
308,1162553,https://www.ptt.cc/bbs/creditcard/M.1444957547.A.D0E.html,yuan15,[閒聊] 法拉利揪團辦卡,"其實很想衝看看拖吊卡，但又害怕不會過囧

今天打開網頁發現現在活動是揪團辦卡
https://card.ubot.com.tw/eCard/activity/20151001ub-Ferrari/index.htm
雖然最近三個月辦新卡有一點兇
但還是想試試看

有沒有人也想衝的，只是這個推薦人該寫誰XD

話說，上次打玉山客服想索取世界卡的申請書
想說看版上都買外幣就成功了
結果整個碰壁，客服說必需要有200萬存款
哪來這麼多錢啦囧 然後又說會再請相關的業務打給我

Well 最後也不了了之，根本沒電話打來
好吧，龍蝦卡我好像得跟你說再見了 (淚

PS公司定期會有玉山的業務來，那天剛好遇到
我問他世界卡是否難辦，他說不會阿，有200萬就可以了
我：……好吧

先來挑戰拖吊卡好了，萬一沒過是否先辦個理財白呢

--
As大你這辦拖吊卡直接申辦就好了吧XD
話說我昨天已經丟郵筒 之後再來分享進度XD
感謝各位持有大套牢的熱心
我已經有人讓我推薦啦，請有需要推薦的
找一下推文可推薦的大大詢問唷：）
",creditcard,2015-10-16 09:05:38+00
309,1162554,https://www.ptt.cc/bbs/creditcard/M.1445278369.A.DC0.html,wangderland,[心得] 中信酷玩卡 核卡,"[職業]: 醫療

[工作年資]: 4個月

[年齡]: 24

[年收入]: 400K

[申辦卡別]: 中信酷玩卡

[提供財力證明]: 近3個月中信薪轉

[是否有無貸款]: 車貸 800k

[已持有信用卡額度]:

華南：紅卡/黑卡/iCash聯名  20k
台新：太陽/新光三越白金      20k
國泰：太平洋sogo 鈦金          20k

[最近三個月有無申辦]:

加辦華南紅卡+iCash聯名卡

[核卡額度]: 20k

過程：

10/12 請業務送件

10/13 簡訊通知收件

10/14 電話照會，詢問基本資料和卡片寄送地址，一小時後簡訊通知核卡

10/19 收到卡片

--
",creditcard,2015-10-20 02:12:47+00
310,1162555,https://www.ptt.cc/bbs/creditcard/M.1446084183.A.132.html,jellya,[心得] 大眾銀行icash愛現鈦金卡 核卡,"[職業]：教

[年齡]：35

[性別]：男

[年資]：12年

[年收入]：忘記有沒有填

[提供之財力證明]: 簽署調閱同意表

[是否貸款]:房貸剩約100萬

[已持有卡片]：聯邦 花旗 玉山 富邦 遠東 中信 台新 凱基 元大 一銀 中銀

[核卡額度]：340K

[申請過程]：

10/17 至賣場找專員申請
10/21 同事接到電話，確認在此服務
10/22 電話查詢到可用額度
10/23 查詢客服已掛號寄出
10/28 招領單郵局領取(10/26的掛號)

[心得]：

想要500元刷卡金所以到賣場申請，幾天就核卡了，
額度也很高，有出乎意料之外，假日1.3%很合胃口，
接下來申請代繳水費，電子帳單來賺優惠
預計超過888的偶數日繼續用聯邦，其他的假日時間就用這張了，
下次也要來吃每月21日的21世紀，順便看能不能賺到22萬點了。



--
",creditcard,2015-10-29 10:03:01+00
311,1162556,https://www.ptt.cc/bbs/creditcard/M.1445655554.A.B94.html,hcswwh,[問題] 請問出國十天停車。免費卡別,"我預計出國10天。
停機場停車場
目前看到。好像要辦商務卡
或是臺新玉璽卡才有免費。
還有其他的嗎。謝謝

--
Sent from my Android

--
",creditcard,2015-10-24 10:59:11+00
312,1162580,https://www.ptt.cc/bbs/creditcard/M.1445726761.A.175.html,naisu,[問題] 富邦數位生活 三+一 該減少？,"目前富邦有數位生活 JCB   晶緻卡
                   VISA  御璽卡
                   MASTER鈦金卡
                   LINE M白金卡

另有華南超現MASTER       現金回饋1%
        旅鑽VISA         現金回饋0.8%
        icash聯名卡 JCB  網路消費2.5%

平常數位生活卡都用在網路刷居多，實體就用超現1%

如果是您的話，會砍掉數位MASTER、VISA嗎？

謝謝

--
",creditcard,2015-10-25 06:45:59+00
313,1162581,https://www.ptt.cc/bbs/creditcard/M.1445267308.A.5CA.html,MaryMaybe,[問題] 凱基combo vs 台新新光三越聯名,"爬了一下文 這兩張都有現金回饋

凱基前半年1.28% (1231前核卡能看電影回饋)

台新新光三越 可選回饋 1% 當期折抵

常常逛百貨公司 也會去看電影


目前持有的卡片

玉山
國旅(VISA) 主力卡
icash聯名(JCB) 買小七咖啡用

富邦
數位生活(VISA) 幫忙朋友衝業績而辦 沒在刷
財神卡因沒啥優惠 要收年費時就跟客服說要剪掉

Q卡 HAPPYGO 都可以集點

新光三越的貴賓卡好像沒啥優惠(?)

但平常又有在看電影 可半年之後優惠就沒有 回饋也變1% 跟國旅差不多

請建議 要辦哪張卡好 master card尤佳

先謝謝~

--
http://kennalena.pixnet.net/blog
100萬人生!

--
",creditcard,2015-10-19 23:08:25+00
314,1162557,https://www.ptt.cc/bbs/creditcard/M.1445138555.A.DD2.html,memo5215,[問題] 入帳日 結帳日 ？,"各大板上先進大家好～

已經爬過文了 不過找不太到我想要的答案

所以來板上請求指點

以下是我爬文自己理解的～如有錯誤希望大家指正 > <

假設 我有張信用卡

帳單結帳日是18號 用這個月舉例10/18  帳單繳款日5號 那應該是11/05前

如果我在 10/16刷了卡 買了東西 那10/16係為刷卡日

商家有可能在隔天(10/17)跟銀行請到款 10/17為入帳日 那我就是18號結帳 11/05前繳款

但如果我也是10/16刷卡購物 但商家在10/19才向銀行請到款

變成10/19為入帳日 已經過了當月結帳日才入帳

那我在16號那筆消費 會列入該期帳單（11/05前應繳） 還是 算到下期帳單呢？


簡單的一點問

結帳日當天結算時 是以該期刷卡日的總金額為該期結帳金額

還是以入帳日的總金額為該期結帳金額？

純粹卡到現金回饋累積%數的問題～ 不想今天去補刷累積夠了

然後才發現下期才入帳 就沒累積到金額～

文章有點長～先謝謝大家了

--
因為我怕表達不清楚 而白問ＱＱ 所以想說打詳細一點好了
因為很多文章都只說該期消費 讓我有點模糊了
謝謝兩位了！！
",creditcard,2015-10-18 11:22:30+00
315,1162558,https://www.ptt.cc/bbs/creditcard/M.1444280051.A.498.html,rockt123460,Re: [討論] iPhone 6s官網訂購 使用卡片討論,"剛好這次也有打算買iphone，也想了一下加精算了一下...
ak大的名言比較廣義~替大家整理一下~現金回饋的部分 ，里程我不太會玩..所以PASS XD

直接一次付款系列卡別(依照優惠強度排序)：

花旗現金回饋無限卡： 全通路0.88% ，加上滿萬回饋1.5% ，堪稱業界最強 (誤
花旗現金回饋白金卡： 全通路0.5% ，加上滿萬回饋1.5% ，堪稱業界第二強 ..
聯邦全卡：聯邦滿多卡片都可以玩2%回饋，但是本身還有紅利點數要扣掉2%， 也是有
          近乎2%的回饋 ，但開賣日是9號... 如果10號才排，可能不知道哪天才可以
          拿到手機 (其實要10號再刷的人...可以直接去3C通路XD就不用去官方了...
          看對方願不願意給你改刷偶數日2%
富邦數位卡： 2%網購回饋 ，但每個月上限300元 ，下面試算區另外分享細節
華南OPEN卡： JCB蘋果官方不收
玉山網購5%卡：一張卡就上限，但其他699還要湊.. 回饋上限只有300..不太夠
------------------------------------------------------------------------
分期付款系列卡別：
僅推薦元大鑽金 (3期0利率)  1.2%
華南系列分期卡： 滿多都是JCB 請避開JCB!!!
安泰分期卡： 沒研究XD且持有卡友較少，看推文有沒有人要幫忙分享
-----------------------------------------------------------------------
精打細算區：
以我來說 ，欲購入4隻IPHONE，據說售價是36500 (待商榷)
我會刷花旗無限卡，36500*4=146000  ， 14萬的部分是2.33%回饋=3262
6000的部分是53元 ，回饋率大概是2.27%

富邦數位生活卡：
先與市面上目前1.2%回饋來比較...刷到3萬8以內的空機都還有1.2%以上的回饋
但前提是...當月沒有其他網購消費要回饋 ，不然就會平攤掉

分期區則是元大樂勝 ， 1.2%又可以無息分期

整體一次付清來說 ，花旗卡搭配行銷活動還是最強 ..


題外話~~有沒有人知道幾點開賣阿~~~~
聽說是7點也有9點也有10點的傳言 .. 暈
--
",creditcard,2015-10-08 12:54:08+00
316,1162559,https://www.ptt.cc/bbs/creditcard/M.1445776693.A.16F.html,poi987poi987,[心得] 樂天MasterCard鈦金卡,"[職業類別] 軟體業

[目前工作年資]: 現職6年

[年齡]: 28

[年收入]: 約700k

[申請卡別]: 樂天MasterCard鈦金卡 / 核卡額度 200k

[已持有的卡片與額度]:
    中信家扶卡VISA / 120k
    玉山家樂福悠遊聯名卡MasterCard / 核卡額度 140k

[是否有無貸款]: 無

[最近3個月有無申辦]: 無

[心得]:
   由於最近年底要去日本, 衝著5日wifi與首刷贈點就申辦, 到實際拿到卡片有段時間

   08/25 網路索取申請書並收到索取申請書email確認
   09/02 收到email通知我申請書盡快填寫寄送
   09/03 收到樂天寄來申請書並當天依內附回郵信件寄送
   09/08 收到email通知申請書已寄達通知
   09/22 收到email通知樂天MasterCard鈦金卡發卡通知
         (看大家都有電話確認..那幾天是有不少無聲電話還會放音樂給你聽
   09/23 這天終於收到樂天信用卡,隔天開卡
   09/24 樂天信用卡開卡成功並收到email通知

   到首刷那天我想不到我要刷什麼有用的東西 想超久
   10/12 使用apple line刷了少少的賴幣買一些貼圖
   10/17 樂天終於收到請款通知,並email通知我領取首刷禮點數
         還有horizon wifi免費序號,去該網站下完出國日申請的wifi機
         由於不用錢下單無法付款需打電話給horizon
         或該網站有客服系統回報定單序號後,該定單就成立了

   前前後後申請到達到我的目標接近2個月\0.0/



--
",creditcard,2015-10-25 20:38:07+00
317,1162560,https://www.ptt.cc/bbs/creditcard/M.1445946827.A.4E0.html,Aveira,[心得] 台新昇恆昌悠遊聯名卡御璽卡 核卡,"[行業類別]: 科技業

[工作年資]: 快五年

[申辦卡別]: 台新昇恆昌悠遊聯名卡御璽卡

[年收入]: 填800k

[提供財力證明]: 103年度扣繳憑單

[是否貸款]: 無

[核卡額度]: 220K

[已持有卡別與額度]:

中國信託銀行卡_VISA_白金卡 170k (已剪)
富邦數位生活卡鈦金卡 200k
富邦數位生活卡晶緻卡 200k

[最近3 個月有無申辦]: 無

[申請進度]:

10/13 線上申辦並寄出資料
10/20 接到照會電話，當天核卡成功，兩三天後收到卡片

[心得]:

因為有買免稅店的需求才想說乾脆來辦，有點後悔沒早點辦，今年前兩次出國沒享受到。
剛好我也沒有國外消費有現金回饋的卡，不過目前主力還是數位生活卡，網購超好用der，
御璽卡是高貴的紫色，很美，這也是我第一次拿到凸字信用卡! 質感讚~

請問卡板各位高手，這是我第一張台新卡，我問客服有沒有新戶/首刷/滿額禮etc，
得到的答案是有好禮四選一，需核卡一個月內刷五筆 (我應該會選禮卷500元吧)，
應該沒有其他好禮了吧？悠遊聯名卡的回饋活動，是完成首次自動加值回饋100還是
到年底前每一次自動加值都會有回饋?

因為辦了這張，所以去把中信白金卡停用了，因為實在不知道留著可以幹嘛，
結果跟客服講要剪卡被魯洨好久...我一直說我要剪卡也沒打算辦他們家其他卡片了，
客服好像把我話當空氣繼續跳針慰留，白白浪費一堆話費，跟中信推銷保險的一樣神煩，
我還以為停卡語音按一按就可以了，不知道為什麼還是被轉進客服....


--
",creditcard,2015-10-27 19:53:44+00
318,1162561,https://www.ptt.cc/bbs/creditcard/M.1444977494.A.30B.html,johnny1972,[心得] 永豐財富無限卡 核卡,"[職業類別]：科技業

[工作年資]：10

[年齡]：43 / 男

[申辦卡別]： 永豐財富無限卡

[年收入]：簡易申請書免填

[可提供之財力證明]：簡易申請書免填

[已持有的卡片與額度]：
永豐美麗華御璽、升等商務御璽、三商企業鈦金      30萬
中信AE、SuperLife                               20萬
元大樂遊、鑽金                                  26萬
國泰世華Costco御璽                              40萬
台北富邦數位生活VISA,JCB                        30萬
彰化銀行JCB哆拉A夢悠遊聯名                      30萬
渣打TheShoppingCard白金                          2萬
玉山家樂福、Nissan聯名                          35萬
花旗HappyGo                                     30萬
華南酷愛黑卡、超級現金回饋                      30萬
遠東HappyGo                                     20萬

[是否有無貸款]：房貸

[最近3個月內有無申辦]：
華南icash線上進件中

[心得]：
周一把沒在用的台新太陽剪掉了
剛好看到前陣子收到的永豐財富無限卡邀請
看了看消費分析, 想說把原本商務御璽上花的換過去好了
只是不知道能不能連帶讓美麗華卡跟三商企業鈦金卡一起免年費
（永豐的系統我永遠搞不懂, 常常都顯示一張卡到門檻其他未到,
但明明主力刷的卻被顯示為未到門檻）

結果原來沒有更新財力證明額度是不會動的
但超快, 周一才傳真周五就收到卡片了

另外就是不知道為什麼當初有跟遠東申請調額但可能被當成為了繳稅暫時調的
所以帳單顯示的額度一直沒變

之後大概會剪華南超現跟元大樂遊

話說我還沒有辦一卡通的，不知道該不該等到明年初？

--
關於渣打....在
#1LkoGO0g
我有寫過了
現在就只是賭氣不剪反正薪資戶免年費
哪天想開就剪了
可能達到了所以都沒有顯示吧，剛剛去翻電子帳單裡頭沒有這個資訊
所以我之前都是進網銀去查，然後它就會問要查哪一張卡，搞的我因此把GoLife剪了
恭喜免打電話就免年費
",creditcard,2015-10-16 14:38:11+00
319,1162562,https://www.ptt.cc/bbs/creditcard/M.1445316527.A.33F.html,ALLEN10818,[心得] 永豐商務御璽卡 核卡,"[工作年資]：3.8

[年齡]： 30 / 男

[申辦卡別]： 永豐商務御璽卡

[年收入]：忘記了

[提供之財力證明]：3個月薪轉影本+封面

[是否貸款]：無

[核卡額度]： 120K

[已持有卡片額度]：

1. 第一銀行 悠遊白金卡                               80K
2. 玉山銀行 兄弟象悠遊聯名卡(轉)玉山銀行喵喵悠遊卡  150K
3. 花旗銀行 現金回饋卡                              187K
4. 華南銀行 超級現金回饋卡                          150K
5. 國泰世華 太平洋SOGO聯名卡                        200K
6. 富邦銀行 Line卡                                  125K
7. 澳盛銀行 Shop&Dine卡                              90K

[申請過程]：

1. 10/08 寄信 (與元大鑽金卡申請書一同寄出)
2. 10/13 收件 (客服通知已收件/元大官網也顯示收件)
3. 10/15 照會
4. 10/15 核卡 (照會電話半小時後就收到核卡簡訊)
5. 10/20 開卡 (明明很早就核卡，25號才收到卡片@@)

P.S. 永豐和元大同時寄出，銀行也同時收到我的申請單
     到今天永豐都核卡了，元大還是顯示""審核中""
     元大真的是出了名的慢...

--
",creditcard,2015-10-20 12:48:44+00
320,1162563,https://www.ptt.cc/bbs/creditcard/M.1446172078.A.00A.html,snowcoat,[閒聊] 攜帶式信用卡一覽表,"感謝l大分享，相當實用的excel
也分享一下自己習慣的格式

因為要管家裡的帳戶，家裡信用卡總計約50~60張，帳戶有點多
用A4印出來折起來可以丟手機皮套或錢包
習慣用關帳日決定要刷哪張卡，調多少錢去誰的帳戶扣款
這是會隨身攜帶的文件格式，僅供參考

檔案連結
http://1drv.ms/1GNU1qw
這表格是管理全家信用卡用的
上色標準是關帳日，關帳日不同就會自動跳色
扣款欄位則是紀錄付款方式，畢竟凱基不能扣全部信用卡...

狀態就是自己的喜好
常用的會隨身攜帶，備用的丟盒子有帶包包才會帶
冷凍就是年費標準已達但想不到這張可以用在哪，丟冰箱之類的 (誤)

用這種表格就要注意資安並詳盡保管責任
越方便的東西，掉了越麻煩...

保險起見，可以把授權碼留白
反正只有3個字，直接寫在名片背面帶著就好


這格式比較適合電腦使用
身為一個懶惰會計，熟悉篩選功能是很合理的
我要找卡的時候都會直接篩選，例如先篩持卡人，再看活動優惠去篩銀行

列印時的排序就看自己
因為這是家庭用的，我習慣用銀行/持卡人/關帳日三個排序條件
通常只會印一覽表，其他頁面看自己心情增加
例如保單/停車/各項稅額費用優惠之類的...僅供參考
--
只是習慣把常看的東西都放一張表啦...
詳細說明建議使用l大的方式，不然表會寫的很擠
考量資安，卡號可以打幾碼就好，授權碼可以隱藏不打
要打完整就要保管好，因為掉了=全部要停卡，很可怕的 XDDD
",creditcard,2015-10-30 10:27:56+00
321,1162564,https://www.ptt.cc/bbs/creditcard/M.1445662544.A.E51.html,candyssww,[問題] 華南悠遊聯名寵愛紅卡消費通知,"想請問有華南悠遊聯名寵愛紅卡的卡友們
在刷卡時會有消費通知嗎?
因為是第一次使用華南的信用卡
昨天刷了一筆5000沒有收到通知(百貨公司)，因為其他家銀行通常都會有限單筆消費
多少會有簡訊通知或著MAIL通知，剛剛電話詢問華南客服，
客服的回應是只有超現卡會有簡訊通知，
其他卡的話銀行是「隨機挑選」通知，也無法開啟這項功能，
如果被盜刷的話等到下個月收到帳單的時候就會知道了
，只要確認不是本人刷卡的話我們銀行不會讓你付款的，
只是處理過程比較久一點，你可以放心!!..... = =
雖然金額沒有很大，但還是覺得怪怪的...
所以來這裡問問看是不是真的沒有消費通知

謝謝。

--
",creditcard,2015-10-24 12:55:42+00
322,1162565,https://www.ptt.cc/bbs/creditcard/M.1445164834.A.E6F.html,J08,[問題] 歐洲信用卡刷卡退稅,"想請問信用卡歐洲退稅問題

假設我買的時候 付了跨國刷卡手續費 1.5%
退稅的時候 選擇退到信用卡裡

那退12%的稅回台灣信用卡 會不會再扣1.5%呢??

這樣我來回手續費就3%了嗎??

是不是退稅拿現金會比較划算呢??

我是用元大鑽金visa的

--
^^^^^^^^^^^^^^^
甚麼意思?? 我不太理解耶
我可以刷卡選鑽金visa
然後退稅 退在台企MASTER商旅卡嗎???
不同間銀行可以嗎???
",creditcard,2015-10-18 18:40:32+00
323,1162566,https://www.ptt.cc/bbs/creditcard/M.1444290944.A.9EB.html,Infinite,[問題] 機場貴賓室 沒有刷卡內90天限制的卡？,"大多數卡片都有限制刷機票內90天使用

目前個人是使用中信鼎極卡(去年裝潢新家，剛好滿足他行60萬免年費)
沒有刷卡金額限制，也沒有限制90天內要使用完畢
提前刷廉價航空特賣，一年固定出國兩次
一年4次貴賓室算是相當夠用……

但是新的年度到了，小弟主力又是華南ANA套卡系列，想必面臨年費問題
中信一張5000，附卡另計……實在吃不消

於是想來問問看有沒有什麼替代方案的
或是想說有人協商過鼎極卡orANA卡年費的？ANA卡似乎也有一年2次可用……


--
Sent from my Android

--
",creditcard,2015-10-08 15:55:41+00
324,1162567,https://www.ptt.cc/bbs/creditcard/M.1445954345.A.02F.html,crazyghost,[公告] 水桶名單 trausing,"第一條 輕度犯規  處理：砍文 / 警告1次 / 視情節劣文

    3. 未爬文：發文前請先參考「官網」、「精華區」與「板上之文章」。(註1)


trausing 二度違反板規

 9/29 板規1-3 未爬文
10/27 板規1-3 未爬文

已累計2次警告 水桶兩週


crazyghost @ creditcard

--
",creditcard,2015-10-27 21:59:02+00
325,1162568,https://www.ptt.cc/bbs/creditcard/M.1445957355.A.81E.html,hantulee,[情報] 個人信用好不好　11月起可免費調報告,"http://www.appledaily.com.tw/realtimenews/article/finance
/20151027/720256/個人信用好不好　11月起可免費調報告


11月起，民眾可用「自然人憑證」，線上向聯徵中心
申請個人信用報告，且到明年4月底止的半年期間，
申請都免費。

明年5月起則每人每次申請收100元，但每人1年可
享1次免費。

目前民眾要了解自已的信用狀況，有3種管道，1是
親自赴聯徵中心申請信用報告，2是郵寄，3是到郵
局窗口申請。

金管會晚間宣布，11月起將可用「自然人憑證」線
上向聯徵中心申請信用報告，例如要申請債務協商
的民眾，就可能需要申請。

金管會說，目前申請信用報告，每人每1年都可享
有1次免費中文信用報告1份，11月起透過線上申請
，到明年4月底止，申請多次也免費。

--
",creditcard,2015-10-27 22:49:12+00
326,1162569,https://www.ptt.cc/bbs/creditcard/M.1444984368.A.039.html,monkey801202,[心得] 中信MUJI白金卡 核卡,"[職業類別] 研究生（填自由業）
 [工作年資] 填1年
 [年    齡] 23
 [性    別] 男
 [申請卡別] 中國信託無印良品聯名白金卡
 [年 收 入] 150K
 [提供證明] 郵局存摺影本(80K) 定存影本
 [持有卡種]
    郵局visa
    中信紅利卡100K去年底申請成功後自行調整為30K

 [是否貸款] 學貸100K
 [核卡額度] 30K
 [近三個月有無申辦] 無
 [心得]

  因為一直有在無印商店消費，且很喜歡卡片的簡約設計。

  加上自己的生日快到了，有MUJI Dollar的生日點數，就直接利用網站加辦了MUJI新卡。

  10/6晚間申請
  10/7早上收到收件簡訊
  10/8早上收到核可簡訊
  10/13收到卡片

  最近去店家一直遇到偽店員在推銷，有興趣的朋友可以辦張來用看看。
  希望有朝一日可以升等成御璽卡阿~



--
",creditcard,2015-10-16 16:32:44+00
327,1162574,https://www.ptt.cc/bbs/creditcard/M.1444740335.A.E3E.html,Aquari,[心得] 玉山世界卡 帳戶自扣揪肝心,"今年7月申請玉山世界卡核卡後

剛好看到首次玉山帳戶自動扣繳的活動
http://www.esunbank.com.tw/event/credit/1010110auco/index.htm
立馬致電客服詢問帳戶自扣贈哈根達斯的活動
客服回說 ""因為是世界卡 帳戶自扣的回饋是日幣1320""
http://i.imgur.com/fs2ZiDZ.png
(這筆日幣在9月時已被我換成NTD361)

當下順口問 ""所以就沒有送哈根達斯囉?""

客服回說 ""是的 因為哈根達斯跟日幣1320比起來 價值較低
          所以世界卡的帳戶自扣回饋是日幣
          而非廉價的哈根達斯""

想當然爾 沒有哈根 就不會有現在這篇了

就在今天吃完晚餐的那個moment

想說去小7換一下玉山活動哈根達斯
(至於這杯哈根又是另外一個故事了)

去到小7把玩了下ibon後 赫然發現...

°д°帳戶自扣贈哈根達斯迷你杯
         帳戶自扣贈哈根達斯迷你杯
            帳戶自扣贈哈根達斯迷你杯  °д°

因為實在太訝異了 所以在腦海中浮現了３次

立馬列印兌換的證據
http://i.imgur.com/isjtnJJ.jpg
所以玉山世界卡 首次玉山帳戶自扣回饋
共 361 + 105 = NTD466 (揪肝心)

雖然比不上500元悠遊卡自動加值金的回饋
但也算不錯了

若有申請玉山世界卡且是首次申請帳戶自扣的板友
請記得去小7認領哈根達斯
活動兌換期過後 說不定就消失了

--

ＴＨＩＳ　  ｔｈｅ ｗｏｒｌｄ　ｔｈｅ ｓｍａｌｌ　ｔｈｅ ｇｒｅａｔ！

--
",creditcard,2015-10-13 20:45:30+00
328,1162575,https://www.ptt.cc/bbs/creditcard/M.1445968044.A.74D.html,yuchi0615,[問題] 新光無限卡跨年度機場接送,"請問預計明年1月5號需要用到小港機場的接送，是不是今年12/31之前刷卡都無法使用到
這個優惠呢？因為官網上只公佈到12/31截止。謝謝

--
",creditcard,2015-10-28 01:47:21+00
